312,414,15
318,414,15
324,414,15
330,414,15
336,413,15
342,413,15
348,413,15
354,413,15
0,413,20
6,413,20
12,413,20
18,413,20
24,413,20
30,413,20
36,414,20
42,414,20
48,414,20
54,414,20
60,414,20
66,414,20
72,415,20
78,415,20
84,415,20
90,415,20
96,415,20
102,415,20
108,415,20
114,415,20
120,415,20
126,415,20
132,415,20
138,415,20
144,415,20
150,416,20
156,416,20
162,416,20
168,416,20
174,416,20
180,416,20
186,416,20
192,416,20
198,416,20
204,416,20
210,416,20
216,416,20
222,415,20
228,415,20
234,415,20
240,415,20
246,415,20
252,414,20
258,414,20
264,414,20
270,414,20
276,414,20
282,414,20
288,414,20
294,414,20
300,414,20
306,413,20
312,413,20
318,413,20
324,413,20
330,413,20
336,413,20
342,413,20
348,413,20
354,413,20
0,414,25
6,414,25
12,414,25
18,414,25
24,414,25
30,415,25
36,415,25
42,415,25
48,415,25
54,415,25
60,415,25
66,416,25
72,416,25
78,417,25
84,417,25
90,417,25
96,417,25
102,417,25
108,418,25
114,418,25
120,418,25
126,417,25
132,417,25
138,417,25
144,417,25
150,418,25
156,418,25
162,417,25
168,417,25
174,417,25
180,417,25
186,417,25
192,417,25
198,417,25
204,417,25
210,416,25
216,416,25
222,416,25
228,416,25
234,415,25
240,415,25
246,415,25
252,415,25
258,415,25
264,415,25
270,415,25
276,414,25
282,414,25
288,415,25
294,414,25
300,414,25
306,414,25
312,414,25
318,414,25
324,414,25
330,414,25
336,414,25
342,414,25
348,414,25
354,415,25
0,415,30
6,415,30
12,415,30
18,415,30
24,415,30
30,416,30
36,418,30
42,418,30
48,419,30
54,419,30
60,419,30
66,420,30
72,420,30
78,420,30
84,420,30
90,420,30
96,420,30
102,420,30
108,421,30
114,421,30
120,421,30
126,422,30
132,421,30
138,419,30
144,419,30
150,417,30
156,417,30
162,417,30
168,417,30
174,417,30
180,417,30
186,417,30
192,418,30
198,418,30
204,418,30
210,419,30
216,419,30
222,420,30
228,420,30
234,420,30
240,420,30
246,420,30
252,420,30
258,420,30
264,420,30
270,420,30
276,420,30
282,420,30
288,420,30
294,419,30
300,419,30
306,419,30
312,419,30
318,418,30
324,416,30
330,413,30
336,414,30
342,414,30
348,416,30
354,414,30
0,416,35
6,416,35
12,417,35
18,417,35
24,417,35
30,416,35
36,415,35
42,414,35
48,413,35
54,413,35
60,413,35
66,414,35
72,414,35
78,415,35
84,415,35
90,416,35
96,416,35
102,416,35
108,417,35
114,417,35
120,417,35
126,418,35
132,418,35
138,419,35
144,419,35
150,419,35
156,420,35
162,421,35
168,421,35
174,421,35
180,421,35
186,421,35
192,421,35
198,421,35
204,420,35
210,420,35
216,419,35
222,419,35
228,418,35
234,417,35
240,417,35
246,416,35
252,416,35
258,415,35
264,415,35
270,415,35
276,415,35
282,415,35
288,414,35
294,413,35
300,414,35
306,417,35
312,417,35
318,418,35
324,418,35
330,418,35
336,418,35
342,418,35
348,418,35
354,418,35
0,417,40
6,417,40
12,415,40
18,416,40
24,415,40
30,415,40
36,414,40
42,413,40
48,413,40
54,413,40
60,414,40
66,414,40
72,414,40
78,415,40
84,415,40
90,415,40
96,416,40
102,416,40
108,417,40
114,417,40
120,417,40
126,417,40
132,418,40
138,418,40
144,418,40
150,418,40
156,418,40
162,419,40
168,419,40
174,419,40
180,419,40
186,419,40
192,419,40
198,419,40
204,419,40
210,418,40
216,418,40
222,418,40
228,417,40
234,417,40
240,417,40
246,416,40
252,416,40
258,416,40
264,416,40
270,415,40
276,415,40
282,415,40
288,415,40
294,414,40
300,414,40
306,415,40
312,416,40
318,416,40
324,417,40
330,417,40
336,417,40
342,416,40
348,416,40
354,416,40
0,416,45
6,417,45
12,417,45
18,417,45
24,416,45
30,415,45
36,415,45
42,414,45
48,414,45
54,414,45
60,414,45
66,414,45
72,414,45
78,416,45
84,416,45
90,416,45
96,416,45
102,417,45
108,417,45
114,417,45
120,418,45
126,418,45
132,419,45
138,419,45
144,419,45
150,420,45
156,420,45
162,420,45
168,420,45
174,420,45
180,420,45
186,420,45
192,420,45
198,420,45
204,419,45
210,419,45
216,419,45
222,419,45
228,418,45
234,418,45
240,418,45
246,417,45
252,417,45
258,416,45
264,416,45
270,416,45
276,415,45
282,415,45
288,414,45
294,413,45
300,414,45
306,414,45
312,415,45
318,416,45
324,417,45
330,417,45
336,417,45
342,417,45
348,417,45
354,417,45
0,418,50
6,418,50
12,418,50
18,418,50
24,418,50
30,416,50
36,414,50
42,415,50
48,415,50
54,415,50
60,416,50
66,416,50
72,417,50
78,417,50
84,417,50
90,417,50
96,418,50
102,418,50
108,418,50
114,419,50
120,419,50
126,420,50
132,420,50
138,420,50
144,421,50
150,421,50
156,421,50
162,421,50
168,421,50
174,421,50
180,421,50
186,421,50
192,421,50
198,421,50
204,420,50
210,420,50
216,419,50
222,418,50
228,418,50
234,418,50
240,417,50
246,417,50
252,417,50
258,417,50
264,416,50
270,416,50
276,416,50
282,416,50
288,416,50
294,416,50
300,417,50
306,417,50
312,418,50
318,418,50
324,418,50
330,418,50
336,418,50
342,418,50
348,418,50
354,418,50
0,418,55
6,419,55
12,419,55
18,419,55
24,418,55
30,418,55
36,417,55
42,415,55
48,416,55
54,416,55
60,416,55
66,416,55
72,417,55
78,417,55
84,418,55
90,418,55
96,418,55
102,418,55
108,419,55
114,420,55
120,420,55
126,421,55
132,421,55
138,422,55
144,422,55
150,422,55
156,422,55
162,422,55
168,422,55
174,422,55
180,422,55
186,422,55
192,422,55
198,422,55
204,422,55
210,421,55
216,421,55
222,420,55
228,420,55
234,419,55
240,419,55
246,418,55
252,418,55
258,417,55
264,417,55
270,417,55
276,417,55
282,417,55
288,417,55
294,417,55
300,417,55
306,418,55
312,418,55
318,419,55
324,419,55
330,419,55
336,419,55
342,419,55
348,419,55
354,419,55
0,419,60
6,419,60
12,419,60
18,419,60
24,419,60
30,418,60
36,418,60
42,416,60
48,417,60
54,416,60
60,416,60
66,416,60
72,416,60
78,417,60
84,417,60
90,418,60
96,418,60
102,419,60
108,420,60
114,420,60
120,420,60
126,421,60
132,422,60
138,422,60
144,423,60
150,423,60
156,423,60
162,423,60
168,423,60
174,423,60
180,423,60
186,423,60
192,423,60
198,422,60
204,422,60
210,422,60
216,421,60
222,421,60
228,420,60
234,420,60
240,419,60
246,419,60
252,418,60
258,418,60
264,417,60
270,417,60
276,417,60
282,417,60
288,417,60
294,417,60
300,417,60
306,417,60
312,417,60
318,418,60
324,419,60
330,419,60
336,419,60
342,420,60
348,419,60
354,419,60
0,419,65
6,419,65
12,419,65
18,419,65
24,419,65
30,419,65
36,418,65
42,418,65
48,417,65
54,417,65
60,416,65
66,418,65
72,418,65
78,418,65
84,419,65
90,419,65
96,419,65
102,420,65
108,420,65
114,420,65
120,421,65
126,421,65
132,422,65
138,423,65
144,423,65
150,424,65
156,424,65
162,424,65
168,424,65
174,424,65
180,424,65
186,424,65
192,423,65
198,423,65
204,423,65
210,422,65
216,421,65
222,421,65
228,420,65
234,420,65
240,419,65
246,419,65
252,418,65
258,417,65
264,417,65
270,417,65
276,417,65
282,417,65
288,417,65
294,416,65
300,417,65
306,417,65
312,418,65
318,419,65
324,419,65
330,420,65
336,421,65
342,421,65
348,421,65
354,420,65
0,420,70
6,420,70
12,420,70
18,420,70
24,419,70
30,419,70
36,418,70
42,418,70
48,416,70
54,416,70
60,416,70
66,416,70
72,416,70
78,416,70
84,416,70
90,417,70
96,417,70
102,418,70
108,419,70
114,419,70
120,419,70
126,420,70
132,420,70
138,422,70
144,423,70
150,423,70
156,424,70
162,424,70
168,424,70
174,424,70
180,424,70
186,424,70
192,423,70
198,423,70
204,422,70
210,421,70
216,421,70
222,420,70
228,420,70
234,419,70
240,419,70
246,419,70
252,418,70
258,417,70
264,417,70
270,417,70
276,417,70
282,417,70
288,417,70
294,417,70
300,418,70
306,419,70
312,419,70
318,419,70
324,420,70
330,420,70
336,421,70
342,421,70
348,421,70
354,421,70
0,421,75
6,421,75
12,421,75
18,421,75
24,420,75
30,419,75
36,419,75
42,418,75
48,417,75
54,415,75
60,415,75
66,416,75
72,415,75
78,415,75
84,416,75
90,417,75
96,417,75
102,417,75
108,418,75
114,420,75
120,421,75
126,422,75
