0,367,0
6,368,0
12,372,0
18,375,0
24,376,0
30,377,0
36,378,0
42,379,0
48,379,0
54,379,0
60,379,0
66,378,0
72,375,0
78,369,0
84,364,0
90,355,0
96,344,0
102,327,0
108,328,0
114,334,0
120,335,0
126,336,0
132,336,0
138,336,0
144,336,0
150,336,0
156,329,0
162,328,0
168,346,0
174,355,0
180,363,0
186,370,0
192,374,0
198,375,0
204,377,0
210,380,0
216,380,0
222,380,0
228,380,0
234,380,0
240,380,0
246,379,0
252,373,0
258,369,0
264,362,0
270,355,0
276,342,0
282,333,0
288,341,0
294,341,0
300,342,0
306,345,0
312,347,0
318,346,0
324,345,0
330,343,0
336,337,0
342,333,0
348,346,0
354,355,0
0,370,5
6,370,5
12,372,5
18,376,5
24,378,5
30,378,5
36,379,5
42,379,5
48,379,5
54,380,5
60,380,5
66,378,5
72,375,5
78,368,5
84,362,5
90,353,5
96,341,5
102,324,5
108,330,5
114,332,5
120,334,5
126,334,5
132,336,5
138,336,5
144,335,5
150,333,5
156,326,5
162,331,5
168,347,5
174,357,5
180,364,5
186,370,5
192,374,5
198,375,5
204,378,5
210,378,5
216,378,5
222,378,5
228,379,5
234,379,5
240,379,5
246,377,5
252,374,5
258,369,5
264,362,5
270,353,5
276,339,5
282,334,5
288,340,5
294,342,5
300,345,5
306,347,5
312,346,5
318,347,5
324,346,5
330,345,5
336,340,5
342,332,5
348,347,5
354,359,5
0,370,10
6,370,10
12,371,10
18,377,10
24,378,10
30,379,10
36,379,10
42,380,10
48,380,10
54,380,10
60,379,10
66,377,10
72,375,10
78,368,10
84,361,10
90,353,10
96,339,10
102,324,10
108,329,10
114,334,10
120,335,10
126,336,10
132,337,10
138,336,10
144,336,10
150,334,10
156,327,10
162,335,10
168,348,10
174,357,10
180,365,10
186,371,10
192,372,10
198,377,10
204,378,10
210,378,10
216,379,10
222,379,10
228,379,10
234,380,10
240,380,10
246,374,10
252,373,10
258,366,10
264,361,10
270,352,10
276,338,10
282,334,10
288,339,10
294,344,10
300,345,10
306,347,10
312,346,10
318,346,10
324,346,10
330,344,10
336,337,10
342,336,10
348,351,10
354,359,10
0,371,15
6,371,15
12,375,15
18,376,15
24,378,15
30,381,15
36,381,15
42,381,15
48,381,15
54,381,15
60,380,15
66,377,15
72,374,15
78,370,15
84,360,15
90,352,15
96,336,15
102,326,15
108,330,15
114,335,15
120,335,15
126,336,15
132,336,15
138,336,15
144,336,15
150,331,15
156,327,15
162,336,15
168,348,15
174,359,15
180,366,15
186,370,15
192,374,15
198,378,15
204,378,15
210,379,15
216,379,15
222,380,15
228,380,15
234,380,15
240,380,15
246,377,15
252,374,15
258,367,15
264,359,15
270,350,15
276,338,15
282,337,15
288,340,15
294,343,15
300,347,15
306,346,15
312,346,15
318,346,15
324,346,15
330,342,15
336,336,15
342,339,15
348,352,15
354,360,15
0,372,20
6,372,20
12,376,20
18,377,20
24,379,20
30,380,20
36,380,20
42,380,20
48,380,20
54,381,20
60,380,20
66,374,20
72,373,20
78,369,20
84,359,20
90,350,20
96,334,20
102,327,20
108,329,20
114,335,20
120,335,20
126,337,20
132,337,20
138,337,20
144,335,20
150,332,20
156,329,20
162,337,20
168,350,20
174,358,20
180,365,20
186,370,20
192,374,20
198,376,20
204,378,20
210,379,20
216,379,20
222,379,20
228,379,20
234,379,20
240,379,20
246,373,20
252,372,20
258,366,20
264,358,20
270,348,20
276,334,20
282,335,20
288,341,20
294,342,20
300,348,20
306,348,20
312,348,20
318,348,20
324,345,20
330,343,20
336,335,20
342,342,20
348,354,20
354,362,20
0,372,25
6,372,25
12,376,25
18,377,25
24,379,25
30,378,25
36,380,25
42,380,25
48,380,25
54,380,25
60,378,25
66,376,25
72,373,25
78,367,25
84,359,25
90,348,25
96,333,25
102,325,25
108,332,25
114,334,25
120,336,25
126,338,25
132,336,25
138,336,25
144,334,25
150,332,25
156,327,25
162,337,25
168,350,25
174,358,25
180,365,25
186,371,25
192,373,25
198,376,25
204,376,25
210,378,25
216,380,25
222,380,25
228,379,25
234,379,25
240,379,25
246,376,25
252,370,25
258,366,25
264,358,25
270,345,25
276,333,25
282,337,25
288,341,25
294,345,25
300,346,25
306,346,25
312,347,25
318,347,25
324,346,25
330,341,25
336,335,25
342,345,25
348,354,25
354,362,25
0,373,30
6,373,30
12,374,30
18,378,30
24,378,30
30,380,30
36,380,30
42,380,30
48,381,30
54,381,30
60,380,30
66,374,30
72,370,30
78,365,30
84,358,30
90,347,30
96,330,30
102,325,30
108,331,30
114,332,30
120,335,30
126,337,30
132,337,30
138,336,30
144,335,30
150,329,30
156,325,30
162,337,30
168,350,30
174,358,30
180,365,30
186,370,30
192,372,30
198,374,30
204,379,30
210,379,30
216,378,30
222,379,30
228,379,30
234,378,30
240,377,30
246,375,30
252,369,30
258,363,30
264,356,30
270,345,30
276,333,30
282,335,30
288,341,30
294,343,30
300,345,30
306,346,30
312,346,30
318,346,30
324,346,30
330,340,30
336,334,30
342,344,30
348,357,30
354,364,30
0,372,35
6,373,35
12,375,35
18,378,35
24,380,35
30,380,35
36,382,35
42,381,35
48,381,35
54,381,35
60,379,35
66,376,35
72,370,35
78,364,35
