150,397,35
156,397,35
162,397,35
168,397,35
174,397,35
180,397,35
186,395,35
192,395,35
198,395,35
204,395,35
210,397,35
216,399,35
222,399,35
228,400,35
234,401,35
240,422,35
246,437,35
252,404,35
258,404,35
264,404,35
270,404,35
276,405,35
282,405,35
288,405,35
294,405,35
300,405,35
306,405,35
312,405,35
318,405,35
324,405,35
330,406,35
336,406,35
342,407,35
348,407,35
354,407,35
0,407,40
6,406,40
12,405,40
18,405,40
24,406,40
30,406,40
36,406,40
42,406,40
48,406,40
54,406,40
60,405,40
66,405,40
72,404,40
78,404,40
84,402,40
90,402,40
96,401,40
102,401,40
108,400,40
114,399,40
120,398,40
126,398,40
132,397,40
138,397,40
144,397,40
150,397,40
156,397,40
162,397,40
168,396,40
174,396,40
